"ProductCode","Name","TamilName","Category","Mrp","SellingPrice","PurchasePrice","Barcode","TaxSlabName","IsWeighable","HasExpiry","Uom"
"BA-11820","PEDIASURE CH 200G","பீடியாசூர் 200","","420.00","405.00","373.00","119436","GST 0%","FALSE","TRUE","Pcs"
"BA-11820","PEDIASURE CH 200G","பீடியாசூர் 200","","370.00","359.00","330.00","131305","GST 0%","FALSE","TRUE","Pcs"
"BA-11821","MR GOLD GRUNUT 1","MR GOLD க.எ 1லி","","230.00","199.00","194.00","123179","GST 0%","FALSE","TRUE","Pcs"
"BA-11822","SWEET SOMBU 100G","சூவிட் சோம்பு 100","","25.00","20.00","9.00","101843","GST 0%","FALSE","TRUE","Pcs"
"BA-11823","HIMA BABY PANTS S54","ஹிமா PANTS S54","","700.00","650.00","358.43","101844","GST 0%","FALSE","TRUE","Pcs"
"BA-11824","HIMA PBABY PANTS S2","ஹிமா PANTS S2","","28.00","27.00","21.56","101845","GST 0%","FALSE","TRUE","Pcs"
"BA-11825","PEN 15","பேனா 15","","20.00","15.00","11.00","101846","GST 0%","FALSE","TRUE","Pcs"
"BA-11826","PERRYS COOKIS BUTTER","பெரிஸ் குக்கிஸ்","","150.00","142.00","125.00","101847","GST 0%","FALSE","TRUE","Pcs"
"BA-11827","PERRYS COOKYS","பெரிஸ் குக்கிஸ்","","20.00","19.00","16.00","101848","GST 0%","FALSE","TRUE","Pcs"
"BA-11828","PERRYS BUTTER","பெரிஸ் குக்கிஸ்","","20.00","19.00","16.00","101849","GST 0%","FALSE","TRUE","Pcs"
"BA-11829","PERRYS 20","பெரிஸ் 20","","20.00","19.00","15.24","101850","GST 0%","FALSE","TRUE","Pcs"
"BA-1183","VICCO POWDER 50g","50வீகோ பவுடர்","","74.00","72.00","67.11","100020","GST 0%","FALSE","TRUE","Pcs"
"BA-1183","VICCO POWDER 50g","50வீகோ பவுடர்","","78.00","76.00","70.80","132964","GST 0%","FALSE","TRUE","Pcs"
"BA-11830","PERRYS ORANGE","பெரிஸ் பிஸ்கட்","","20.00","19.00","16.00","101851","GST 0%","FALSE","TRUE","Pcs"
"BA-11831","PERRYS CHOCO","பெரிஸ் பிஸ்கட்","","90.00","85.00","69.50","101852","GST 0%","FALSE","TRUE","Pcs"
"BA-11831","PERRYS CHOCO","பெரிஸ் பிஸ்கட்","","100.00","95.00","83.00","128812","GST 0%","FALSE","TRUE","Pcs"
"BA-11832","PERRYS BUTTER 90","பெரிஸ் பட்டர் 80","","90.00","85.00","65.00","101853","GST 0%","FALSE","TRUE","Pcs"
"BA-11832","PERRYS BUTTER 90","பெரிஸ் பட்டர் 80","","100.00","95.00","83.00","124753","GST 0%","FALSE","TRUE","Pcs"
"BA-11833","PERRYS SIXER","பெரிஸ் சிக்சர்","","60.00","57.00","48.00","101854","GST 0%","FALSE","TRUE","Pcs"
"BA-11834","PERRYS 2R","பெரிஸ் பிஸ்கட் 2","","40.00","39.00","36.00","101855","GST 0%","FALSE","TRUE","Pcs"
"BA-11835","KRISH YALINI 100","கிருஸ் யாலினி","","74.00","70.00","62.00","101859","GST 0%","FALSE","TRUE","Pcs"
"BA-11836","PONDS 400 G","பாண்ஸ் 400கி","","280.00","272.00","256.50","101869","GST 0%","FALSE","TRUE","Pcs"
"BA-11837","ayush shampoo 175ml g","175மி ஆயுஸ் சாம்பூ","","130.00","125.00","117.00","101871","GST 0%","FALSE","TRUE","Pcs"
"BA-11837","ayush shampoo 175ml g","175மி ஆயுஸ் சாம்பூ","","150.00","145.00","135.00","103276","GST 0%","FALSE","TRUE","Pcs"
"BA-11837","ayush shampoo 175ml g","175மி ஆயுஸ் சாம்பூ","","140.00","138.00","128.00","113712","GST 0%","FALSE","TRUE","Pcs"
"BA-11838","AYUSH SHAMPOO 175 R","ஆயுஸ் சாம்பூ 175","","110.00","107.00","100.00","101872","GST 0%","FALSE","TRUE","Pcs"
"BA-11838","AYUSH SHAMPOO 175 R","ஆயுஸ் சாம்பூ 175","","120.00","117.00","105.81","107173","GST 0%","FALSE","TRUE","Pcs"
"BA-11839","WHISPER MAXI 15","விஸ்பர் மேக்ஸி 15","","220.00","215.00","198.00","101873","GST 0%","FALSE","TRUE","Pcs"
"BA-11839","WHISPER MAXI 15","விஸ்பர் மேக்ஸி 15","","185.00","180.00","162.20","124709","GST 0%","FALSE","TRUE","Pcs"
"BA-11839","WHISPER MAXI 15","விஸ்பர் மேக்ஸி 15","","200.00","195.00","175.51","127903","GST 0%","FALSE","TRUE","Pcs"
"BA-1184","VICCO POWDER 25g","25 கி  வீகோ பவுடர்","","42.00","41.00","38.09","2238","GST 0%","FALSE","TRUE","Pcs"
"BA-1184","VICCO POWDER 25g","25 கி  வீகோ பவுடர்","","44.00","43.00","38.00","128164","GST 0%","FALSE","TRUE","Pcs"
"BA-11840","whisper maxi 15p","விஸ்பர் மேக்ஸி 15","","155.00","149.00","139.64","101874","GST 0%","FALSE","TRUE","Pcs"
"BA-11840","whisper maxi 15p","விஸ்பர் மேக்ஸி 15","","149.00","145.00","131.00","116097","GST 0%","FALSE","TRUE","Pcs"
"BA-11841","PANTENE LC 400ML","400மி பென்டின்","","390.00","354.00","237.50","101875","GST 0%","FALSE","TRUE","Pcs"
"BA-11841","PANTENE LC 400ML","400மி பென்டின்","","355.00","330.00","274.31","130340","GST 0%","FALSE","TRUE","Pcs"
"BA-11842","OLDSPICE NOMAD","OLDSPICE NOMAD","","249.00","239.00","216.51","101876","GST 0%","FALSE","TRUE","Pcs"
"BA-11843","OLDSPICE NOMAD PAC","OLDSPICE NOMAD","","75.00","72.00","65.21","101877","GST 0%","FALSE","TRUE","Pcs"
"BA-11844","javvarisi small 1k","ஜவ்வரிசி SMALL 1கி","","100.00","90.00","68.00","101878","GST 0%","FALSE","TRUE","Pcs"
"BA-11845","SANTOOR 10","SANTOOR 10","","10.00","9.50","9.00","101880","GST 0%","FALSE","TRUE","Pcs"
"BA-11846","TURMERIC POWDER 100","TURMERICPOWDER 100","","24.00","18.00","14.00","101881","GST 0%","FALSE","TRUE","Pcs"
"BA-11847","TURMERIC POWDER 200","TURMERIC POWDER 200","","48.00","36.00","0.00","101882","GST 0%","FALSE","TRUE","Pcs"
"BA-11848","PRINCY BABY FOODWEAR","பிரின்சி செருப்பு","","295.00","280.00","215.00","101883","GST 0%","FALSE","TRUE","Pcs"
"BA-11849","pril 750ml","பிரில் லிக்கூட் 750","","160.00","155.00","144.00","101884","GST 0%","FALSE","TRUE","Pcs"
"BA-1185","VICCO TURMERIC 70g","70 கி  வீகோ  டர்மரிக்","","205.00","195.00","0.00","2239","GST 0%","FALSE","TRUE","Pcs"
"BA-11850","BOURNVITA JAR 500 G","போன்விட்டா JAR 500","","217.00","207.00","197.00","101888","GST 0%","FALSE","TRUE","Pcs"
"BA-11851","chendur chilli sauce 200","சில்லி ஜாஸ் 200","","38.00","32.00","23.00","101889","GST 0%","FALSE","TRUE","Pcs"
"BA-11852","GOOD MORNING PEN","GOODMORNING PEN","","60.00","40.00","16.00","101890","GST 0%","FALSE","TRUE","Pcs"
"BA-11853","GOODMORNING CAR PEN","GOODMORNING PEN","","70.00","50.00","35.00","101891","GST 0%","FALSE","TRUE","Pcs"
"BA-11854","D PROTIN 200","D புரோட்டின்  200","","280.00","267.00","236.00","116935","GST 0%","FALSE","TRUE","Pcs"
"BA-11855","B PROTIN 200","B புரோட்டின் 200","","270.00","245.00","177.00","101893","GST 0%","FALSE","TRUE","Pcs"
"BA-11856","BONNISAN","போனிஸான்","","50.00","45.00","30.00","101894","GST 0%","FALSE","TRUE","Pcs"
"BA-11856","BONNISAN","போனிஸான்","","55.00","50.00","31.76","102669","GST 0%","FALSE","TRUE","Pcs"
"BA-11857","HIMA GREEN TEA 60R","ஹிமா கிரின் டீ","","60.00","58.00","40.00","101895","GST 0%","FALSE","TRUE","Pcs"
"BA-11857","HIMA GREEN TEA 60R","ஹிமா கிரின் டீ","","70.00","67.00","58.54","112593","GST 0%","FALSE","TRUE","Pcs"
"BA-11858","KETO SOAP BIG","KETO SOAP","","289.00","275.00","220.00","126401","GST 0%","FALSE","TRUE","Pcs"
"BA-11858","KETO SOAP BIG","KETO SOAP","","282.00","275.00","226.00","132481","GST 0%","FALSE","TRUE","Pcs"
"BA-11859","VOLINI Spary","70வா ஸ்ரேய்","","83.00","81.00","70.00","101898","GST 0%","FALSE","TRUE","Pcs"
"BA-11859","VOLINI Spary","70வா ஸ்ரேய்","","187.00","170.00","129.27","130854","GST 0%","FALSE","TRUE","Pcs"
"BA-1186","COMFORT BLUE 860","860கம்போர்ட் புளூ","","245.00","240.00","220.00","132768","GST 0%","FALSE","TRUE","Pcs"
"BA-1186","COMFORT BLUE 860","860கம்போர்ட் புளூ","","235.00","226.00","208.88","10827","GST 0%","FALSE","TRUE","Pcs"
"BA-11860","VLCC FACIAL KIT GOLD","VLCC FACIAL KIT","","340.00","328.00","270.00","101899","GST 0%","FALSE","TRUE","Pcs"
"BA-11861","VLCC FACIAL KIT DAIMOND","VLCC பேசியல் கிட்","","430.00","385.00","335.00","101900","GST 0%","FALSE","TRUE","Pcs"
"BA-11862","NIVEA CREME SMOOTH","NIVEA CREAM SMOOTH","","175.00","170.00","145.00","101901","GST 0%","FALSE","TRUE","Pcs"
"BA-11863","NIVEA WATERLILY","NIVEA WATERLILY","","199.00","194.00","159.00","101902","GST 0%","FALSE","TRUE","Pcs"
"BA-11864","NIVEA FRESH POWER","NIVEA FRESH POWER","","199.00","194.00","159.00","101903","GST 0%","FALSE","TRUE","Pcs"
"BA-11865","ADS MAKEUP KIT","ADS MAKEUP KIT","","250.00","210.00","150.00","101904","GST 0%","FALSE","TRUE","Pcs"
"BA-11866","VLCC GOLD BLEACH","VLCC GOLD BLEACH","","70.00","68.00","53.00","101905","GST 0%","FALSE","TRUE","Pcs"
"BA-11867","nivea face wash s","NIVEA FACEWASH","","90.00","86.00","72.00","101906","GST 0%","FALSE","TRUE","Pcs"
"BA-11868","VLCC ALOE GEL","VLCC ALOE GEL","","85.00","83.00","68.00","101907","GST 0%","FALSE","TRUE","Pcs"
"BA-11869","CUTICURA LEVA 100","குட்டிகுரா 100","","95.00","93.00","83.75","101908","GST 0%","FALSE","TRUE","Pcs"
"BA-1187","SURF XL LIQ FL 1L","1லி.சர்பு எக்சல் லிக்விட்FL","","255.00","249.00","226.58","119240","GST 0%","FALSE","TRUE","Pcs"
"BA-11870","Z BODY SPRAY S","Z BODY SPARY","","135.00","119.00","74.25","101909","GST 0%","FALSE","TRUE","Pcs"
"BA-11871","TYU MAKEUP SET","TYU MAKEUP SET","","150.00","145.00","82.00","101910","GST 0%","FALSE","TRUE","Pcs"
"BA-11872","FOGG MASTER 120ML","FOGG MASTER","","225.00","210.00","165.00","101911","GST 0%","FALSE","TRUE","Pcs"
"BA-11873","FOGG MASTER PINE","FOGG MASTER PINE","","225.00","210.00","165.00","101912","GST 0%","FALSE","TRUE","Pcs"
"BA-11874","FOGG MASTER AGAR","FOGG MASTER AGAR","","275.00","260.00","210.00","101913","GST 0%","FALSE","TRUE","Pcs"
"BA-11875","FOGG MASTER PINE 150","FOGG MASTER","","275.00","260.00","210.00","101914","GST 0%","FALSE","TRUE","Pcs"
"BA-11876","FOGG MASTER OAK","FOGG MASTER","","225.00","210.00","165.00","101915","GST 0%","FALSE","TRUE","Pcs"
"BA-11877","NYN MAKEUP KIT","NYN MAKEUP KIT","","300.00","260.00","170.00","101916","GST 0%","FALSE","TRUE","Pcs"
"BA-11878","nyn love makeup","NYN MAKEUP KIT","","175.00","145.00","90.00","101917","GST 0%","FALSE","TRUE","Pcs"
"BA-11879","DAZLLER MASCURA","DAZLLER MASCURA","","200.00","190.00","127.40","101918","GST 0%","FALSE","TRUE","Pcs"
"BA-1188","SURF XL LIQUID 1L","1லி.சர்பு எக்சல் லிக்விட்","","205.00","199.00","189.81","106232","GST 0%","FALSE","TRUE","Pcs"
"BA-11880","DAZLLER LIPSTICK","DAZLLER LIPSTICK","","100.00","95.00","55.00","101919","GST 0%","FALSE","TRUE","Pcs"
"BA-11880","DAZLLER LIPSTICK","DAZLLER LIPSTICK","","120.00","115.00","63.24","131738","GST 0%","FALSE","TRUE","Pcs"
"BA-11881","EVERYUTH NG 90G","EVERYUTH NG","","150.00","145.00","123.00","101920","GST 0%","FALSE","TRUE","Pcs"
"BA-11882","SET WET 50","SET WET 50","","50.00","49.00","45.50","101921","GST 0%","FALSE","TRUE","Pcs"
"BA-11883","karthika shampoo 175ml","கார்திகா சாம்பூ 175","","145.00","140.00","122.00","101922","GST 0%","FALSE","TRUE","Pcs"
"BA-11883","karthika shampoo 175ml","கார்திகா சாம்பூ 175","","158.00","154.00","140.00","132510","GST 0%","FALSE","TRUE","Pcs"
"BA-11884","EVERYUTH PEEL","எவரியூத் 50","","59.00","58.00","48.25","101923","GST 0%","FALSE","TRUE","Pcs"
"BA-11885","tuty fruity 100","டுட்டி ப்ருட்டி 100","","25.00","25.00","13.00","101925","GST 0%","FALSE","TRUE","Pcs"
"BA-11886","CHIK MARK 65 50G","சிக்மார்க்65 50கி","","20.00","18.00","13.00","101926","GST 0%","FALSE","TRUE","Pcs"
"BA-11887","QURAN NO1R","குரான்","","495.00","420.00","350.00","101927","GST 0%","FALSE","TRUE","Pcs"
"BA-11888","QURAN POLISH NO3","குரான்","","400.00","360.00","280.00","101928","GST 0%","FALSE","TRUE","Pcs"
"BA-11889","QURAN THARJEEMA","தமிழ் குரான்","","500.00","460.00","420.00","101929","GST 0%","FALSE","TRUE","Pcs"
"BA-1189","VIM LIQUID 1.5","1.5லிவிம் லிக்விட்","","348.00","336.00","312.55","2243","GST 0%","FALSE","TRUE","Pcs"
"BA-11890","ALHAMTHU QURAN","அல்ஹம்து குரான்","","30.00","25.00","18.00","101930","GST 0%","FALSE","TRUE","Pcs"
"BA-11891","NENTHIRAM CHIPS 250","NENTHIRAM CHIPS 250","","100.00","80.00","62.50","101931","GST 0%","FALSE","TRUE","Pcs"
"BA-11892","BUSH LEMON PACK","புஸ் லெமன் 100","","60.00","57.00","43.00","101932","GST 0%","FALSE","TRUE","Pcs"
"BA-11893","BUSH ORANGE PACK","புஸ் 100","","60.00","57.00","43.00","101933","GST 0%","FALSE","TRUE","Pcs"
"BA-11894","BAKERS NOODLES MASALA","பேக்கர்ஸ் நூடுல்ஸ்","","35.00","34.00","30.00","101934","GST 0%","FALSE","TRUE","Pcs"
"BA-11895","KWALITY NOOLDLES MASALA","குவாலிட்டி நூடுல்ஸ் மசால","","6.00","6.00","4.00","101935","GST 0%","FALSE","TRUE","Pcs"
"BA-11896","PAPPER STRAW","பேப்பர் ஸ்ட்ரா","","60.00","50.00","35.00","101936","GST 0%","FALSE","TRUE","Pcs"
"BA-11897","VEET NIKHAAR","VEET","","63.00","61.00","55.50","101938","GST 0%","FALSE","TRUE","Pcs"
"BA-11898","PONVANDU W 10","பொன்வன்டு 10","","10.00","9.00","7.50","101939","GST 0%","FALSE","TRUE","Pcs"
"BA-11899","NESCAFE GOLF C","NESCAFE GOLD 50","","320.00","248.00","200.00","101941","GST 0%","FALSE","TRUE","Pcs"
"BA-119","NF FRUIT NUTS","நேச்சுரல் ப்ரூட் நட்","","370.00","215.00","0.00","1172","GST 0%","FALSE","TRUE","Pcs"
"BA-1190","COMFORT PINK 1.6","1.6கம்போர்ட் ரோஸ்","","370.00","358.00","339.17","2244","GST 0%","FALSE","TRUE","Pcs"
"BA-11900","THAJ SAFFORN","THAJ SAFFORN","","300.00","275.00","180.00","101942","GST 0%","FALSE","TRUE","Pcs"
"BA-11901","FA ROLL MEN","FA ROLL ON","","200.00","135.00","86.00","101943","GST 0%","FALSE","TRUE","Pcs"
"BA-11902","FA AQUA ROLL ON","FA ROLL ON","","190.00","135.00","86.00","101944","GST 0%","FALSE","TRUE","Pcs"
"BA-11903","FA MYSTIC ROLL","FA ROLL ON","","190.00","145.00","98.00","101945","GST 0%","FALSE","TRUE","Pcs"
"BA-11904","FA POWER ROLL","FA ROLL ON","","190.00","135.00","98.00","101946","GST 0%","FALSE","TRUE","Pcs"
"BA-11905","FA EXOTIC","FA ROLL ON","","190.00","135.00","86.00","101947","GST 0%","FALSE","TRUE","Pcs"
"BA-11906","TWISTER CAPPUCCINO","TWISTER","","275.00","230.00","195.00","101948","GST 0%","FALSE","TRUE","Pcs"
"BA-11907","KONDAI OOSI 25","கொன்டை ஊசி","","50.00","40.00","18.00","101949","GST 0%","FALSE","TRUE","Pcs"
"BA-11908","ANANTHA MIRROR","ஆனந்தா கன்னாடி","","90.00","50.00","26.00","101950","GST 0%","FALSE","TRUE","Pcs"
"BA-11909","mini speaker","MINI SPEAKER","","390.00","240.00","165.00","101951","GST 0%","FALSE","TRUE","Pcs"
"BA-1191","COMFORT BLUE 1.6","1.6கம்போர்ட் புளு","","358.00","338.00","0.00","2245","GST 0%","FALSE","TRUE","Pcs"
"BA-11910","MINI SPEAKER SSB","MINI SPEAKER","","300.00","260.00","160.00","101952","GST 0%","FALSE","TRUE","Pcs"
"BA-11911","CAR 95","CAR 95","","120.00","95.00","65.00","101953","GST 0%","FALSE","TRUE","Pcs"
"BA-11912","RABBIT TOYS 60","RABBIT 60","","75.00","60.00","36.00","101954","GST 0%","FALSE","TRUE","Pcs"
"BA-11913","BIKE 300","BIKE 300","","300.00","195.00","105.00","101955","GST 0%","FALSE","TRUE","Pcs"
"BA-11914","BIGFUN KEYBOARD","BIGFUN KEYBOARD","","1400.00","1120.00","800.00","101956","GST 0%","FALSE","TRUE","Pcs"
"BA-11915","FAIRY KEYBOARD","FAIRY KEYBOARD","","480.00","375.00","215.00","101957","GST 0%","FALSE","TRUE","Pcs"
"BA-11916","SPIDERMAN TOP","SPIDER TOP","","600.00","495.00","350.00","101958","GST 0%","FALSE","TRUE","Pcs"
"BA-11917","AARAM 900","ஆரம் 900","","900.00","675.00","450.00","101959","GST 0%","FALSE","TRUE","Pcs"
"BA-11918","AARAM 285","ஆரம் 285","","395.00","285.00","160.00","101960","GST 0%","FALSE","TRUE","Pcs"
"BA-11919","AARAM MAYIL","ஆரம் மயில்","","600.00","445.00","220.00","101961","GST 0%","FALSE","TRUE","Pcs"
"BA-1192","HORLICKSLITE BADAM 450","ஹார்லிக்ஸ்லைட்பாதாம்","","278.00","262.00","0.00","2246","GST 0%","FALSE","TRUE","Pcs"
"BA-11920","KOLUSU 10N","கொலுசு 10","","450.00","280.00","175.00","101962","GST 0%","FALSE","TRUE","Pcs"
"BA-11921","VEGA BABY NAILCUTTER","VEGA BABY NAIL CUTTER","","110.00","105.00","82.50","101963","GST 0%","FALSE","TRUE","Pcs"
"BA-11922","VEGA FACE BRUSH","VEGA MAKEUP BRUSH","","135.00","130.00","101.25","101964","GST 0%","FALSE","TRUE","Pcs"
"BA-11923","VEGA BRUSH EV","VEGA MAKEUP BRUSH","","275.00","260.00","206.25","101965","GST 0%","FALSE","TRUE","Pcs"
"BA-11924","VEGA BRUSH 7","VEGA MAKEUP BRUSH","","100.00","95.00","75.00","101966","GST 0%","FALSE","TRUE","Pcs"
"BA-11925","VEGA BRUSH 8","VEGA MAKEUP BRUSH","","90.00","85.00","67.50","101967","GST 0%","FALSE","TRUE","Pcs"
"BA-11926","LUNCHBOX STEEL","LUNCHBOX STEEL","","359.00","245.00","176.00","101968","GST 0%","FALSE","TRUE","Pcs"
"BA-11927","APEX JUICY","APEX JUICY","","100.00","80.00","51.00","101969","GST 0%","FALSE","TRUE","Pcs"
"BA-11928","VARMORA 149","VARMORA 149","","149.00","145.00","115.00","101970","GST 0%","FALSE","TRUE","Pcs"
"BA-11929","VARMORA W BOTTLE","VARMORA","","109.00","60.00","44.00","101971","GST 0%","FALSE","TRUE","Pcs"
"BA-1193","HORLICKSLITE BADAM 450R","ஹார்லிக்ஸ்லைட்பாதாம்R","","288.00","276.00","266.66","101802","GST 0%","FALSE","TRUE","Pcs"
"BA-11930","ARNAD MURUKKU URAL","ARNAD MURUKU URAL","","250.00","195.00","118.00","101972","GST 0%","FALSE","TRUE","Pcs"
"BA-11931","WINNER GROUNUT OIL 1","வின்னர் க.எ 1லி","","145.00","144.00","141.22","101973","GST 0%","FALSE","TRUE","Pcs"
"BA-11932","B NATURAL MANGO 300","B NATURAL","","45.00","44.00","35.39","101974","GST 0%","FALSE","TRUE","Pcs"
"BA-11933","B NATURAL GUAVA","B NATURAL GUAVA","","40.00","40.00","35.40","101975","GST 0%","FALSE","TRUE","Pcs"
"BA-11934","B NATURAL MIX F","B NATURAL MIX","","20.00","20.00","13.50","101976","GST 0%","FALSE","TRUE","Pcs"
"BA-11935","PARACHUTE GOLD 200","பாராசூட் GOLD","","120.00","117.00","110.00","101977","GST 0%","FALSE","TRUE","Pcs"
"BA-11936","DANISH TIESTA","DANISH TIESTA","","210.00","195.00","160.00","101978","GST 0%","FALSE","TRUE","Pcs"
"BA-11937","TIDE ULTRA 500","டைடு அல்ட்ரா 500","","65.00","63.00","56.58","101979","GST 0%","FALSE","TRUE","Pcs"
"BA-11938","GOKUL NEEM SOAP","கோகுல் சோப்","","35.00","34.00","32.00","101980","GST 0%","FALSE","TRUE","Pcs"
"BA-11939","HERBODAYA HAIRWASH","HERBODAYA H WASH","","30.00","29.00","27.00","101981","GST 0%","FALSE","TRUE","Pcs"
"BA-1194","BOOST 5RS","பூஸ்ட் 5RS","","5.00","5.00","4.58","2249","GST 0%","FALSE","TRUE","Pcs"
"BA-1194","BOOST 5RS","பூஸ்ட் 5RS","","75.00","72.00","69.44","101758","GST 0%","FALSE","TRUE","Pcs"
"BA-11940","GOKUL RED SOAP","கோகுல் சோப்","","42.00","41.00","38.53","101982","GST 0%","FALSE","TRUE","Pcs"
"BA-11941","HERBODAYA C SOAP","HERBODAYA SOAP","","54.00","52.00","48.00","101983","GST 0%","FALSE","TRUE","Pcs"
"BA-11942","DHEEDHI AH","DHEETHI AH","","98.00","96.00","90.00","101984","GST 0%","FALSE","TRUE","Pcs"
"BA-11943","PARLE 55","பார்லேஜி 5","","60.00","55.00","50.00","101986","GST 0%","FALSE","TRUE","Pcs"
"BA-11944","AAB","இட்லி அரிசி 5கி","","210.00","180.00","155.00","101992","GST 0%","FALSE","TRUE","Pcs"
"BA-11945","COMFY 35","COMFY 35","","32.00","30.00","25.00","101993","GST 0%","FALSE","TRUE","Pcs"
